"type","name","file","start_line","end_line","simple_name"
"Class","__sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,7,"__sigset_t"
"Class","__sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,7,"sigset_t"
"Class","__sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,8,"(unnamed class/struct/union)"
"Class","__sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,8,"__sigset_t"
"Class","__sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,8,"sigset_t"
"Class","sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,7,"(unnamed class/struct/union)"
"Class","sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,7,"__sigset_t"
"Class","sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,7,"sigset_t"
"Class","sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,8,"(unnamed class/struct/union)"
"Class","sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,8,"__sigset_t"
"Class","sigset_t","/usr/x86_64-linux-gnu/include/bits/types/__sigset_t.h",6,8,"sigset_t"
"Class","reference_wrapper<_Tp>","/usr/include/c++/13/bits/refwrap.h",303,352,"reference_wrapper"
"Class","Value","/home/runner/work/redis/redis/deps/lua/src/lobject.h",59,63,"(unnamed class/struct/union)"
"Class","Value","/home/runner/work/redis/redis/deps/lua/src/lobject.h",59,63,"Value"
"Class","Value","/home/runner/work/redis/redis/deps/lua/src/lobject.h",59,64,"(unnamed class/struct/union)"
"Class","Value","/home/runner/work/redis/redis/deps/lua/src/lobject.h",59,64,"Value"
"Class","timespec","/usr/x86_64-linux-gnu/include/bits/types/struct_timespec.h",11,21,"timespec"
"Class","fd_set","/usr/x86_64-linux-gnu/include/sys/select.h",60,64,"(unnamed class/struct/union)"
"Class","fd_set","/usr/x86_64-linux-gnu/include/sys/select.h",60,64,"fd_set"
"Class","fd_set","/usr/x86_64-linux-gnu/include/sys/select.h",60,67,"(unnamed class/struct/union)"
"Class","fd_set","/usr/x86_64-linux-gnu/include/sys/select.h",60,67,"fd_set"
"Class","fd_set","/usr/x86_64-linux-gnu/include/sys/select.h",60,70,"(unnamed class/struct/union)"
"Class","fd_set","/usr/x86_64-linux-gnu/include/sys/select.h",60,70,"fd_set"
"Class","itimerval","/usr/x86_64-linux-gnu/include/sys/time.h",130,135,"itimerval"
"Class","hisdshdr64","/home/runner/work/redis/redis/deps/hiredis/sds.h",75,79,"hisdshdr64"
"Class","hisdshdr32","/home/runner/work/redis/redis/deps/hiredis/sds.h",69,73,"hisdshdr32"
"Class","hisdshdr16","/home/runner/work/redis/redis/deps/hiredis/sds.h",63,67,"hisdshdr16"
"Class","hisdshdr8","/home/runner/work/redis/redis/deps/hiredis/sds.h",57,61,"hisdshdr8"
"Class","hisdshdr5","/home/runner/work/redis/redis/deps/hiredis/sds.h",53,55,"hisdshdr5"
"Class","invalid_argument","/usr/include/c++/13/stdexcept",168,179,"invalid_argument"
"Class","allocator_traits<_Alloc>","/usr/include/c++/13/bits/alloc_traits.h",105,416,"allocator_traits"
"Class","allocator<_Tp>","/usr/include/c++/13/bits/allocator.h",130,184,"allocator"
"Class","allocator<void>","/usr/include/c++/13/bits/allocator.h",75,97,"allocator"
"Class","basic_string<_CharT, _Traits, _Alloc>","/usr/include/c++/13/bits/basic_string.h",87,3485,"basic_string"
"Class","char_traits<_CharT>","/usr/include/c++/13/bits/char_traits.h",111,274,"char_traits"
"Class","char_traits<char32_t>","/usr/include/c++/13/bits/char_traits.h",879,998,"char_traits"
"Class","char_traits<char16_t>","/usr/include/c++/13/bits/char_traits.h",750,869,"char_traits"
"Class","char_traits<wchar_t>","/usr/include/c++/13/bits/char_traits.h",479,599,"char_traits"
"Class","char_traits<char>","/usr/include/c++/13/bits/char_traits.h",337,470,"char_traits"
"Class","iovec","/usr/x86_64-linux-gnu/include/bits/types/struct_iovec.h",26,29,"iovec"
"Class","tm","/usr/x86_64-linux-gnu/include/bits/types/struct_tm.h",7,21,"tm"
"Class","tm","/usr/x86_64-linux-gnu/include/bits/types/struct_tm.h",7,24,"tm"
"Class","linger","/usr/x86_64-linux-gnu/include/bits/socket.h",396,399,"linger"
"Class","cmsghdr","/usr/x86_64-linux-gnu/include/bits/socket.h",280,290,"cmsghdr"
"Class","msghdr","/usr/x86_64-linux-gnu/include/bits/socket.h",262,276,"msghdr"
"Class","sockaddr_storage","/usr/x86_64-linux-gnu/include/bits/socket.h",196,200,"sockaddr_storage"
"Class","__CONST_SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",83,83,"(unnamed class/struct/union)"
"Class","__CONST_SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",83,83,"__CONST_SOCKADDR_ARG"
"Class","__CONST_SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",83,84,"(unnamed class/struct/union)"
"Class","__CONST_SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",83,84,"__CONST_SOCKADDR_ARG"
"Class","__SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",79,79,"(unnamed class/struct/union)"
"Class","__SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",79,79,"__SOCKADDR_ARG"
"Class","__SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",79,80,"(unnamed class/struct/union)"
"Class","__SOCKADDR_ARG","/usr/x86_64-linux-gnu/include/sys/socket.h",79,80,"__SOCKADDR_ARG"
"Class","fpos<_StateT>","/usr/include/c++/13/bits/postypes.h",82,181,"fpos"
"Class","sockaddr_un","/usr/x86_64-linux-gnu/include/sys/un.h",29,32,"sockaddr_un"
"Class","protoent","/usr/x86_64-linux-gnu/include/netdb.h",324,328,"protoent"
"Class","servent","/usr/x86_64-linux-gnu/include/netdb.h",255,260,"servent"
"Class","hostent","/usr/x86_64-linux-gnu/include/netdb.h",98,104,"hostent"
"Class","basic_iostream<_CharT, _Traits>","/usr/include/c++/13/istream",980,1037,"basic_iostream"
"Class","basic_istream<_CharT, _Traits>","/usr/include/c++/13/istream",60,936,"basic_istream"
"Class","basic_ios<_CharT, _Traits>","/usr/include/c++/13/bits/basic_ios.h",67,505,"basic_ios"
"Class","istreambuf_iterator<_CharT, _Traits>","/usr/include/c++/13/bits/streambuf_iterator.h",54,217,"istreambuf_iterator"
"Class","ostreambuf_iterator<_CharT, _Traits>","/usr/include/c++/13/bits/streambuf_iterator.h",249,324,"ostreambuf_iterator"
"Class","basic_streambuf<_CharT, _Traits>","/usr/include/c++/13/streambuf",124,840,"basic_streambuf"
"Class","basic_ostream<_CharT, _Traits>","/usr/include/c++/13/ostream",60,480,"basic_ostream"
"Class","ios_base","/usr/include/c++/13/bits/ios_base.h",233,914,"ios_base"
"Class","ipv6_mreq","/usr/x86_64-linux-gnu/include/netinet/in.h",311,317,"ipv6_mreq"
"Class","sockaddr_in6","/usr/x86_64-linux-gnu/include/netinet/in.h",262,268,"sockaddr_in6"
"Class","sockaddr_in","/usr/x86_64-linux-gnu/include/netinet/in.h",247,254,"sockaddr_in"
"Class","in6_addr","/usr/x86_64-linux-gnu/include/netinet/in.h",221,228,"in6_addr"
"Class","exception","/usr/include/c++/13/bits/exception.h",59,74,"exception"
"Class","in_addr","/usr/x86_64-linux-gnu/include/netinet/in.h",31,33,"in_addr"
"Class","max_align_t","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,427,"(unnamed class/struct/union)"
"Class","max_align_t","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,427,"max_align_t"
"Class","max_align_t","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,436,"(unnamed class/struct/union)"
"Class","max_align_t","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,436,"max_align_t"
"Class","type_info","/usr/include/c++/13/typeinfo",92,193,"type_info"
"Class","netent","/usr/x86_64-linux-gnu/include/bits/netdb.h",26,31,"netent"
"Class","addrinfo","/usr/x86_64-linux-gnu/include/netdb.h",565,574,"addrinfo"
"Class","bad_typeid","/usr/include/c++/13/typeinfo",237,247,"bad_typeid"
"Class","bad_cast","/usr/include/c++/13/typeinfo",220,230,"bad_cast"
"Class","config","/home/runner/work/redis/redis/src/redis-benchmark.c",61,107,"config"
"Class","config","/home/runner/work/redis/redis/src/redis-cli.c",198,269,"config"
"Class","pollfd","/usr/x86_64-linux-gnu/include/sys/poll.h",36,40,"pollfd"
"Class","nothrow_t","/usr/include/c++/13/new",92,95,"nothrow_t"
"Class","bad_array_new_length","/usr/include/c++/13/new",74,84,"bad_array_new_length"
"Class","bad_alloc","/usr/include/c++/13/new",55,70,"bad_alloc"
"Class","exception_ptr","/usr/include/c++/13/bits/exception_ptr.h",97,221,"exception_ptr"
"Class","nested_exception","/usr/include/c++/13/bits/nested_exception.h",59,85,"nested_exception"
"Class","_Nested_exception<_Except>","/usr/include/c++/13/bits/nested_exception.h",92,98,"_Nested_exception"
"Class","bad_exception","/usr/include/c++/13/exception",51,62,"bad_exception"
"Class","_Char_types<_CharT>","/usr/include/c++/13/bits/char_traits.h",84,90,"_Char_types"
"Class","__new_allocator<_Tp>","/usr/include/c++/13/bits/new_allocator.h",63,230,"__new_allocator"
"Class","rebind<_Tp1>","/usr/include/c++/13/bits/new_allocator.h",76,77,"rebind"
"Class","rebind<_Tp1>","/usr/include/c++/13/bits/allocator.h",88,89,"rebind"
"Class","rebind<_Tp1>","/usr/include/c++/13/bits/allocator.h",145,146,"rebind"
"Class","allocator<const volatile _Tp>","/usr/include/c++/13/bits/allocator.h",273,278,"allocator"
"Class","allocator<volatile _Tp>","/usr/include/c++/13/bits/allocator.h",264,269,"allocator"
"Class","allocator<const _Tp>","/usr/include/c++/13/bits/allocator.h",255,260,"allocator"
"Class","__is_move_iterator<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",596,599,"__is_move_iterator"
"Class","__is_memcmp_ordered_with<_Tp, _Up, false>","/usr/include/c++/13/bits/cpp_type_traits.h",565,567,"__is_memcmp_ordered_with"
"Class","__is_memcmp_ordered_with<_Tp, _Up, <unnamed>>","/usr/include/c++/13/bits/cpp_type_traits.h",558,560,"__is_memcmp_ordered_with"
"Class","__is_memcmp_ordered<_Tp, false>","/usr/include/c++/13/bits/cpp_type_traits.h",551,553,"__is_memcmp_ordered"
"Class","__is_memcmp_ordered<_Tp, _TreatAsBytes>","/usr/include/c++/13/bits/cpp_type_traits.h",545,547,"__is_memcmp_ordered"
"Class","__memcmpable<_Iter1, _Iter2>","/usr/include/c++/13/bits/cpp_type_traits.h",511,513,"__memcmpable"
"Class","__memcpyable<_OutputIter, _InputIter>","/usr/include/c++/13/bits/cpp_type_traits.h",490,492,"__memcpyable"
"Class","__is_nonvolatile_trivially_copyable<volatile _Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",483,485,"__is_nonvolatile_trivially_copyable"
"Class","__is_nonvolatile_trivially_copyable<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",474,476,"__is_nonvolatile_trivially_copyable"
"Class","__is_byte<unsigned char>","/usr/include/c++/13/bits/cpp_type_traits.h",444,447,"__is_byte"
"Class","__is_byte<signed char>","/usr/include/c++/13/bits/cpp_type_traits.h",437,440,"__is_byte"
"Class","__is_byte<char>","/usr/include/c++/13/bits/cpp_type_traits.h",430,433,"__is_byte"
"Class","__is_byte<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",423,426,"__is_byte"
"Class","__is_char<wchar_t>","/usr/include/c++/13/bits/cpp_type_traits.h",415,418,"__is_char"
"Class","__is_char<char>","/usr/include/c++/13/bits/cpp_type_traits.h",407,410,"__is_char"
"Class","__is_char<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",400,403,"__is_char"
"Class","__is_pointer<_Tp *>","/usr/include/c++/13/bits/cpp_type_traits.h",374,377,"__is_pointer"
"Class","__is_pointer<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",367,370,"__is_pointer"
"Class","__is_floating<long double>","/usr/include/c++/13/bits/cpp_type_traits.h",312,315,"__is_floating"
"Class","__is_floating<double>","/usr/include/c++/13/bits/cpp_type_traits.h",305,308,"__is_floating"
"Class","__is_floating<float>","/usr/include/c++/13/bits/cpp_type_traits.h",298,301,"__is_floating"
"Class","__is_floating<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",290,293,"__is_floating"
"Class","__is_integer<unsigned long long>","/usr/include/c++/13/bits/cpp_type_traits.h",249,252,"__is_integer"
"Class","__is_integer<long long>","/usr/include/c++/13/bits/cpp_type_traits.h",242,245,"__is_integer"
"Class","__is_integer<unsigned long>","/usr/include/c++/13/bits/cpp_type_traits.h",235,238,"__is_integer"
"Class","__is_integer<long>","/usr/include/c++/13/bits/cpp_type_traits.h",228,231,"__is_integer"
"Class","__is_integer<unsigned int>","/usr/include/c++/13/bits/cpp_type_traits.h",221,224,"__is_integer"
"Class","__is_integer<int>","/usr/include/c++/13/bits/cpp_type_traits.h",214,217,"__is_integer"
"Class","__is_integer<unsigned short>","/usr/include/c++/13/bits/cpp_type_traits.h",207,210,"__is_integer"
"Class","__is_integer<short>","/usr/include/c++/13/bits/cpp_type_traits.h",200,203,"__is_integer"
"Class","__is_integer<char32_t>","/usr/include/c++/13/bits/cpp_type_traits.h",192,195,"__is_integer"
"Class","__is_integer<char16_t>","/usr/include/c++/13/bits/cpp_type_traits.h",185,188,"__is_integer"
"Class","__is_integer<wchar_t>","/usr/include/c++/13/bits/cpp_type_traits.h",167,170,"__is_integer"
"Class","__is_integer<unsigned char>","/usr/include/c++/13/bits/cpp_type_traits.h",159,162,"__is_integer"
"Class","__is_integer<signed char>","/usr/include/c++/13/bits/cpp_type_traits.h",152,155,"__is_integer"
"Class","__is_integer<char>","/usr/include/c++/13/bits/cpp_type_traits.h",145,148,"__is_integer"
"Class","__is_integer<bool>","/usr/include/c++/13/bits/cpp_type_traits.h",138,141,"__is_integer"
"Class","__is_integer<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",127,130,"__is_integer"
"Class","__is_void<void>","/usr/include/c++/13/bits/cpp_type_traits.h",117,120,"__is_void"
"Class","__is_void<_Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",110,113,"__is_void"
"Class","__are_same<_Tp, _Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",102,105,"__are_same"
"Class","__are_same<<unnamed>, <unnamed>>","/usr/include/c++/13/bits/cpp_type_traits.h",95,98,"__are_same"
"Class","__traitor<_Sp, _Tp>","/usr/include/c++/13/bits/cpp_type_traits.h",87,90,"__traitor"
"Class","__truth_type<true>","/usr/include/c++/13/bits/cpp_type_traits.h",81,82,"__truth_type"
"Class","__truth_type<<unnamed>>","/usr/include/c++/13/bits/cpp_type_traits.h",77,78,"__truth_type"
"Class","__false_type","/usr/include/c++/13/bits/cpp_type_traits.h",74,74,"__false_type"
"Class","__true_type","/usr/include/c++/13/bits/cpp_type_traits.h",73,73,"__true_type"
"Class","lconv","/usr/x86_64-linux-gnu/include/locale.h",51,109,"lconv"
"Class","collate_byname<_CharT>","/usr/include/c++/13/bits/locale_classes.h",834,863,"collate_byname"
"Class","numpunct_byname<_CharT>","/usr/include/c++/13/bits/locale_facets.h",1911,1939,"numpunct_byname"
"Class","numpunct<_CharT>","/usr/include/c++/13/bits/locale_facets.h",1678,1891,"numpunct"
"Class","collate<_CharT>","/usr/include/c++/13/bits/locale_classes.h",660,811,"collate"
"Class","ctype_byname<_CharT>","/usr/include/c++/13/bits/locale_facets.h",1486,1502,"ctype_byname"
"Class","num_get<_CharT, _InIter>","/usr/include/c++/13/bits/locale_facets.h",1960,2302,"num_get"
"Class","num_put<_CharT, _OutIter>","/usr/include/c++/13/bits/locale_facets.h",2318,2589,"num_put"
"Class","ctype<_CharT>","/usr/include/c++/13/bits/locale_facets.h",615,672,"ctype"
"Class","ctype<wchar_t>","/usr/include/c++/13/bits/locale_facets.h",1194,1480,"ctype"
"Class","ctype<char>","/usr/include/c++/13/bits/locale_facets.h",689,1178,"ctype"
"Class","ctype_base","/usr/include/x86_64-linux-gnu/c++/13/bits/ctype_base.h",41,61,"ctype_base"
"Class","locale","/usr/include/c++/13/bits/locale_classes.h",62,532,"locale"
"Class","sigstack","/usr/x86_64-linux-gnu/include/bits/types/struct_sigstack.h",23,26,"sigstack"
"Class","sigaction","/usr/x86_64-linux-gnu/include/bits/sigaction.h",27,52,"sigaction"
"Class","sc_data_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/sc.h",316,344,"sc_data_s"
"Class","sc_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/sc.h",291,312,"sc_s"
"Class","__forced_unwind","/usr/include/c++/13/bits/cxxabi_forced.h",48,53,"__forced_unwind"
"Class","arena_config_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/arena_types.h",44,51,"arena_config_s"
"Class","arena_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/arena_structs.h",20,98,"arena_s"
"Class","random_access_iterator_tag","/usr/include/c++/13/bits/stl_iterator_base_types.h",107,107,"random_access_iterator_tag"
"Class","bidirectional_iterator_tag","/usr/include/c++/13/bits/stl_iterator_base_types.h",103,103,"bidirectional_iterator_tag"
"Class","forward_iterator_tag","/usr/include/c++/13/bits/stl_iterator_base_types.h",99,99,"forward_iterator_tag"
"Class","__is_random_access_iter<_It, _Cat>","/usr/include/c++/13/bits/stl_iterator_base_types.h",256,260,"__is_random_access_iter"
"Class","iterator_traits<const _Tp *>","/usr/include/c++/13/bits/stl_iterator_base_types.h",221,227,"iterator_traits"
"Class","iterator_traits<_Tp *>","/usr/include/c++/13/bits/stl_iterator_base_types.h",210,216,"iterator_traits"
"Class","__iterator_traits<_Iterator, __void_t<iterator_category, value_type, difference_type, pointer, reference>>","/usr/include/c++/13/bits/stl_iterator_base_types.h",161,172,"__iterator_traits"
"Class","iterator<_Category, _Tp, _Distance, _Pointer, _Reference>","/usr/include/c++/13/bits/stl_iterator_base_types.h",127,138,"iterator"
"Class","output_iterator_tag","/usr/include/c++/13/bits/stl_iterator_base_types.h",96,96,"output_iterator_tag"
"Class","input_iterator_tag","/usr/include/c++/13/bits/stl_iterator_base_types.h",93,93,"input_iterator_tag"
"Class","nstime_t","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/nstime.h",14,15,"(unnamed class/struct/union)"
"Class","nstime_t","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/nstime.h",14,15,"nstime_t"
"Class","nstime_t","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/nstime.h",14,19,"(unnamed class/struct/union)"
"Class","nstime_t","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/nstime.h",14,19,"nstime_t"
"Class","rtree_ctx_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/rtree_tsd.h",53,57,"rtree_ctx_s"
"Class","rtree_ctx_cache_elm_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/rtree_tsd.h",47,49,"rtree_ctx_cache_elm_s"
"Class","rtree_leaf_elm_s","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/rtree.h",61,77,"rtree_leaf_elm_s"
"Class","__promote_4<_Tp, _Up, _Vp, _Wp, _Tp2, _Up2, _Vp2, _Wp2>","/usr/include/c++/13/ext/type_traits.h",263,265,"__promote_4"
"Class","__promote_3<_Tp, _Up, _Vp, _Tp2, _Up2, _Vp2>","/usr/include/c++/13/ext/type_traits.h",253,255,"__promote_3"
"Class","__promote_2<_Tp, _Up, _Tp2, _Up2>","/usr/include/c++/13/ext/type_traits.h",244,246,"__promote_2"
"Class","__promote<float, false>","/usr/include/c++/13/ext/type_traits.h",190,191,"__promote"
"Class","__promote<double, false>","/usr/include/c++/13/ext/type_traits.h",186,187,"__promote"
"Class","__promote<long double, false>","/usr/include/c++/13/ext/type_traits.h",182,183,"__promote"
"Class","__promote<_Tp, <unnamed>>","/usr/include/c++/13/ext/type_traits.h",171,172,"__promote"
"Class","__remove_unsigned<unsigned long long>","/usr/include/c++/13/ext/type_traits.h",138,139,"__remove_unsigned"
"Class","__remove_unsigned<unsigned long>","/usr/include/c++/13/ext/type_traits.h",134,135,"__remove_unsigned"
"Class","__remove_unsigned<unsigned int>","/usr/include/c++/13/ext/type_traits.h",130,131,"__remove_unsigned"
"Class","__remove_unsigned<unsigned short>","/usr/include/c++/13/ext/type_traits.h",126,127,"__remove_unsigned"
"Class","__remove_unsigned<unsigned char>","/usr/include/c++/13/ext/type_traits.h",122,123,"__remove_unsigned"
"Class","__remove_unsigned<char>","/usr/include/c++/13/ext/type_traits.h",118,119,"__remove_unsigned"
"Class","__remove_unsigned<_Tp>","/usr/include/c++/13/ext/type_traits.h",108,114,"__remove_unsigned"
"Class","__add_unsigned<long long>","/usr/include/c++/13/ext/type_traits.h",95,96,"__add_unsigned"
"Class","__add_unsigned<long>","/usr/include/c++/13/ext/type_traits.h",91,92,"__add_unsigned"
"Class","__add_unsigned<int>","/usr/include/c++/13/ext/type_traits.h",87,88,"__add_unsigned"
"Class","__add_unsigned<short>","/usr/include/c++/13/ext/type_traits.h",83,84,"__add_unsigned"
"Class","__add_unsigned<signed char>","/usr/include/c++/13/ext/type_traits.h",79,80,"__add_unsigned"
"Class","__add_unsigned<char>","/usr/include/c++/13/ext/type_traits.h",75,76,"__add_unsigned"
"Class","__add_unsigned<_Tp>","/usr/include/c++/13/ext/type_traits.h",65,71,"__add_unsigned"
"Class","__conditional_type<false, _Iftrue, _Iffalse>","/usr/include/c++/13/ext/type_traits.h",59,60,"__conditional_type"
"Class","__conditional_type<_Cond, _Iftrue, _Iffalse>","/usr/include/c++/13/ext/type_traits.h",55,56,"__conditional_type"
"Class","__enable_if<true, _Tp>","/usr/include/c++/13/ext/type_traits.h",49,50,"__enable_if"
"Class","pointer_traits<_Tp *>","/usr/include/c++/13/bits/ptr_traits.h",194,203,"pointer_traits"
"Class","__ptr_traits_impl<_Ptr, _Elt>","/usr/include/c++/13/bits/ptr_traits.h",146,167,"__ptr_traits_impl"
"Class","__ptr_traits_ptr_to<_Tp *, _Tp, false>","/usr/include/c++/13/bits/ptr_traits.h",130,141,"__ptr_traits_ptr_to"
"Class","__ptr_traits_ptr_to<_Ptr, _Elt, <unnamed>>","/usr/include/c++/13/bits/ptr_traits.h",102,114,"__ptr_traits_ptr_to"
"Class","__ptr_traits_elem<_Ptr, __void_t<element_type>>","/usr/include/c++/13/bits/ptr_traits.h",91,92,"__ptr_traits_elem"
"Class","__replace_first_arg<_SomeTemplate<_Tp, _Types...>, _Up>","/usr/include/c++/13/bits/ptr_traits.h",76,77,"__replace_first_arg"
"Class","__get_first_arg<_SomeTemplate<_Tp, _Types...>>","/usr/include/c++/13/bits/ptr_traits.h",65,66,"__get_first_arg"
"Class","__get_first_arg<_Tp>","/usr/include/c++/13/bits/ptr_traits.h",60,61,"__get_first_arg"
"Class","cpu_set_t","/usr/x86_64-linux-gnu/include/bits/cpu-set.h",40,41,"(unnamed class/struct/union)"
"Class","cpu_set_t","/usr/x86_64-linux-gnu/include/bits/cpu-set.h",40,41,"cpu_set_t"
"Class","cpu_set_t","/usr/x86_64-linux-gnu/include/bits/cpu-set.h",40,42,"(unnamed class/struct/union)"
"Class","cpu_set_t","/usr/x86_64-linux-gnu/include/bits/cpu-set.h",40,42,"cpu_set_t"
"Class","__normal_iterator<_Iterator, _Container>","/usr/include/c++/13/bits/stl_iterator.h",1047,1162,"__normal_iterator"
"Class","__is_move_iterator<move_iterator<_Iterator>>","/usr/include/c++/13/bits/stl_iterator.h",2959,2962,"__is_move_iterator"
"Class","move_iterator<_Iterator>","/usr/include/c++/13/bits/stl_iterator.h",1449,1635,"move_iterator"
"Class","insert_iterator<_Container>","/usr/include/c++/13/bits/stl_iterator.h",904,998,"insert_iterator"
"Class","front_insert_iterator<_Container>","/usr/include/c++/13/bits/stl_iterator.h",799,868,"front_insert_iterator"
"Class","back_insert_iterator<_Container>","/usr/include/c++/13/bits/stl_iterator.h",698,767,"back_insert_iterator"
"Class","reverse_iterator<_Iterator>","/usr/include/c++/13/bits/stl_iterator.h",136,430,"reverse_iterator"
"Class","timex","/usr/x86_64-linux-gnu/include/bits/timex.h",26,83,"timex"
"Class","timezone","/usr/x86_64-linux-gnu/include/sys/time.h",52,55,"timezone"
"Class","binder2nd<_Operation>","/usr/include/c++/13/backward/binders.h",144,164,"binder2nd"
"Class","binder1st<_Operation>","/usr/include/c++/13/backward/binders.h",108,128,"binder1st"
"Class","sigevent","/usr/x86_64-linux-gnu/include/bits/types/sigevent_t.h",22,41,"sigevent"
"Class","__jmp_buf_tag","/usr/x86_64-linux-gnu/include/bits/types/struct___jmp_buf_tag.h",26,34,"__jmp_buf_tag"
"Class","const_mem_fun1_ref_t<_Ret, _Tp, _Arg>","/usr/include/c++/13/bits/stl_function.h",1351,1363,"const_mem_fun1_ref_t"
"Class","mem_fun1_ref_t<_Ret, _Tp, _Arg>","/usr/include/c++/13/bits/stl_function.h",1334,1346,"mem_fun1_ref_t"
"Class","const_mem_fun1_t<_Ret, _Tp, _Arg>","/usr/include/c++/13/bits/stl_function.h",1317,1329,"const_mem_fun1_t"
"Class","mem_fun1_t<_Ret, _Tp, _Arg>","/usr/include/c++/13/bits/stl_function.h",1300,1312,"mem_fun1_t"
"Class","const_mem_fun_ref_t<_Ret, _Tp>","/usr/include/c++/13/bits/stl_function.h",1283,1295,"const_mem_fun_ref_t"
"Class","mem_fun_ref_t<_Ret, _Tp>","/usr/include/c++/13/bits/stl_function.h",1266,1278,"mem_fun_ref_t"
"Class","const_mem_fun_t<_Ret, _Tp>","/usr/include/c++/13/bits/stl_function.h",1249,1261,"const_mem_fun_t"
"Class","mem_fun_t<_Ret, _Tp>","/usr/include/c++/13/bits/stl_function.h",1232,1244,"mem_fun_t"
"Class","_Select2nd<_Pair>","/usr/include/c++/13/bits/stl_function.h",1199,1207,"_Select2nd"
"Class","_Select1st<_Pair>","/usr/include/c++/13/bits/stl_function.h",1174,1193,"_Select1st"
"Class","_Identity<_Tp>","/usr/include/c++/13/bits/stl_function.h",1158,1166,"_Identity"
"Class","pointer_to_binary_function<_Arg1, _Arg2, _Result>","/usr/include/c++/13/bits/stl_function.h",1131,1145,"pointer_to_binary_function"
"Class","pointer_to_unary_function<_Arg, _Result>","/usr/include/c++/13/bits/stl_function.h",1105,1118,"pointer_to_unary_function"
"Class","binary_negate<_Predicate>","/usr/include/c++/13/bits/stl_function.h",1051,1065,"binary_negate"
"Class","unary_negate<_Predicate>","/usr/include/c++/13/bits/stl_function.h",1024,1037,"unary_negate"
"Class","bit_not<_Tp>","/usr/include/c++/13/bits/stl_function.h",920,924,"bit_not"
"Class","bit_xor<_Tp>","/usr/include/c++/13/bits/stl_function.h",911,915,"bit_xor"
"Class","bit_or<_Tp>","/usr/include/c++/13/bits/stl_function.h",902,906,"bit_or"
"Class","bit_and<_Tp>","/usr/include/c++/13/bits/stl_function.h",893,897,"bit_and"
"Class","logical_not<_Tp>","/usr/include/c++/13/bits/stl_function.h",816,820,"logical_not"
"Class","logical_or<_Tp>","/usr/include/c++/13/bits/stl_function.h",806,810,"logical_or"
"Class","logical_and<_Tp>","/usr/include/c++/13/bits/stl_function.h",796,800,"logical_and"
"Class","less_equal<_Tp *>","/usr/include/c++/13/bits/stl_function.h",478,481,"less_equal"
